Call_ID;Date;Month_Year;Time;Country;Customer_ID;Category;Shift;Agent_ID;Queue_Time_sec;Talk_Time_min;Hold_Time_min;Duration_min;ACW_min;CSAT;FCR;NPS
CC_20414;30/01/2026;2026-01;14:53:18;Argentina;CUST_AR_6317;Problemas tecnicos;T2;AG_014;173;3.7;0.7;4.4;0.8;2;1;9
CC_20415;30/01/2026;2026-01;14:54:01;Argentina;CUST_AR_3615;Problemas tecnicos;T3;AG_016;135;3.2;1.0;4.2;0.7;5;1;9
CC_20416;30/01/2026;2026-01;14:54:10;Uruguay;CUST_UR_6763;Acceso y cuenta;T3;AG_005;65;1.5;0.4;1.9;0.4;3;0;9
CC_20417;30/01/2026;2026-01;14:54:57;Mexico;CUST_ME_5355;Problemas tecnicos;T3;AG_016;107;1.6;0.5;2.1;0.4;2;1;10
CC_20418;30/01/2026;2026-01;14:55:14;Mexico;CUST_ME_8173;Gestion de suscripcion;T3;AG_016;84;3.0;0.3;3.3;0.4;2;1;9
CC_20419;30/01/2026;2026-01;14:55:24;Mexico;CUST_ME_8607;Acceso y cuenta;T3;AG_005;141;3.5;0.5;4.0;0.7;3;1;9
CC_20420;30/01/2026;2026-01;14:55:31;Mexico;CUST_ME_1669;Acceso y cuenta;T3;AG_009;125;3.6;0.8;4.4;0.5;4;0;7
CC_20421;30/01/2026;2026-01;14:56:36;Bolivia;CUST_BO_1863;Promociones y descuentos;T3;AG_017;40;2.2;0.4;2.6;0.4;3;0;9
CC_20422;30/01/2026;2026-01;14:57:18;Mexico;CUST_ME_7717;Gestion de suscripcion;T2;AG_009;130;1.3;0.3;1.6;0.6;4;0;9
CC_20423;30/01/2026;2026-01;14:58:08;Mexico;CUST_ME_5723;Acceso y cuenta;T3;AG_017;27;3.6;0.6;4.2;0.8;4;0;7
CC_20424;30/01/2026;2026-01;14:58:25;Colombia;CUST_CO_7289;Gestion de suscripcion;T2;AG_017;58;3.1;0.6;3.7;0.6;3;1;9
CC_20425;30/01/2026;2026-01;14:59:56;Argentina;CUST_AR_9706;Problemas tecnicos;T3;AG_005;116;2.2;0.6;2.8;0.7;3;1;9
CC_20426;30/01/2026;2026-01;15:00:48;Mexico;CUST_ME_7030;Acceso y cuenta;T3;AG_015;8;1.1;0.3;1.4;0.4;4;1;10
CC_20427;30/01/2026;2026-01;15:01:37;Bolivia;CUST_BO_5306;Gestion de suscripcion;T3;AG_011;75;2.7;0.9;3.6;0.5;4;1;10
CC_20428;30/01/2026;2026-01;15:01:59;Peru;CUST_PE_5118;Problemas tecnicos;T3;AG_015;10;1.2;0.3;1.5;0.6;1;0;10
CC_20429;30/01/2026;2026-01;15:02:30;Argentina;CUST_AR_8406;Problemas tecnicos;T3;AG_007;27;1.3;0.4;1.7;0.6;4;0;9
CC_20430;30/01/2026;2026-01;15:02:38;Colombia;CUST_CO_1228;Problemas tecnicos;T2;AG_011;149;3.9;1.1;5.0;0.7;3;0;9
CC_20431;30/01/2026;2026-01;15:03:58;Chile;CUST_CH_2346;Problemas tecnicos;T2;AG_009;78;1.9;0.4;2.3;0.4;3;1;6
CC_20432;30/01/2026;2026-01;15:04:26;Colombia;CUST_CO_3788;Problemas tecnicos;T2;AG_009;153;9.6;2.1;11.7;0.4;3;0;9
CC_20433;30/01/2026;2026-01;15:06:29;Colombia;CUST_CO_6620;Problemas tecnicos;T2;AG_014;67;5.4;1.0;6.4;0.4;3;1;10
CC_20434;30/01/2026;2026-01;15:07:02;Argentina;CUST_AR_3884;Problemas tecnicos;T2;AG_005;51;1.7;0.6;2.3;0.6;4;1;9
CC_20435;30/01/2026;2026-01;15:07:05;Peru;CUST_PE_4332;Acceso y cuenta;T3;AG_007;162;1.0;0.3;1.3;0.8;5;1;9
CC_20436;30/01/2026;2026-01;15:07:06;Paraguay;CUST_PA_5599;Problemas tecnicos;T2;AG_015;55;5.2;0.7;5.9;0.6;2;1;9
CC_20437;30/01/2026;2026-01;15:07:09;Chile;CUST_CH_3934;Problemas tecnicos;T3;AG_017;63;2.2;0.5;2.7;0.5;3;1;9
CC_20438;30/01/2026;2026-01;15:07:17;Colombia;CUST_CO_7966;Problemas tecnicos;T3;AG_009;156;5.4;0.9;6.3;0.8;3;0;10
CC_20439;30/01/2026;2026-01;15:07:17;Mexico;CUST_ME_2571;Problemas tecnicos;T2;AG_007;116;3.6;0.7;4.3;0.4;5;1;9
CC_20440;30/01/2026;2026-01;15:07:42;Colombia;CUST_CO_2768;Acceso y cuenta;T2;AG_009;141;7.6;0.9;8.5;0.6;3;1;5
CC_20441;30/01/2026;2026-01;15:08:16;Ecuador;CUST_EC_6500;Problemas tecnicos;T3;AG_013;55;0.9;0.2;1.1;0.7;3;0;9
CC_20442;30/01/2026;2026-01;15:10:04;Costa Rica;CUST_CO_1914;Problemas tecnicos;T3;AG_016;16;3.2;0.5;3.7;0.4;2;1;9
CC_20443;30/01/2026;2026-01;15:11:45;Colombia;CUST_CO_9291;Problemas tecnicos;T3;AG_016;25;1.5;0.3;1.8;0.7;3;0;9
CC_20444;30/01/2026;2026-01;15:12:17;Mexico;CUST_ME_6118;Problemas tecnicos;T3;AG_007;99;2.8;0.9;3.7;0.6;2;1;10
CC_20445;30/01/2026;2026-01;15:12:39;Mexico;CUST_ME_3415;Problemas tecnicos;T3;AG_007;52;4.7;1.4;6.1;0.4;4;0;9
CC_20446;30/01/2026;2026-01;15:14:49;Mexico;CUST_ME_9356;Gestion de suscripcion;T3;AG_007;43;8.2;1.6;9.8;0.8;3;1;9
CC_20447;30/01/2026;2026-01;15:16:52;Mexico;CUST_ME_7256;Problemas tecnicos;T3;AG_013;68;0.9;0.3;1.2;0.7;1;1;10
CC_20448;30/01/2026;2026-01;15:16:56;Chile;CUST_CH_4565;Acceso y cuenta;T3;AG_005;31;2.6;0.6;3.2;0.3;4;0;9
CC_20449;30/01/2026;2026-01;15:16:59;Argentina;CUST_AR_9219;Gestion de suscripcion;T3;AG_016;46;1.6;0.4;2.0;0.4;4;1;9
CC_20450;30/01/2026;2026-01;15:18:04;Colombia;CUST_CO_6249;Problemas tecnicos;T3;AG_011;144;3.1;0.9;4.0;0.6;3;0;9
CC_20451;30/01/2026;2026-01;15:19:04;Costa Rica;CUST_CO_2195;Problemas tecnicos;T3;AG_014;169;5.2;1.6;6.8;0.6;3;1;9
CC_20452;30/01/2026;2026-01;15:19:07;Colombia;CUST_CO_6881;Gestion de suscripcion;T3;AG_017;90;2.3;0.3;2.6;0.3;3;1;9
CC_20453;30/01/2026;2026-01;15:19:08;Costa Rica;CUST_CO_1031;Problemas tecnicos;T3;AG_017;160;1.8;0.5;2.3;0.8;4;1;10
CC_20454;30/01/2026;2026-01;15:20:12;Mexico;CUST_ME_2577;Acceso y cuenta;T3;AG_016;176;5.3;0.9;6.2;0.4;3;1;10
CC_20455;30/01/2026;2026-01;15:20:37;Colombia;CUST_CO_8400;Acceso y cuenta;T2;AG_007;147;1.1;0.3;1.4;0.8;5;0;9
CC_20456;30/01/2026;2026-01;15:22:36;Mexico;CUST_ME_4519;Acceso y cuenta;T3;AG_016;48;8.3;2.2;10.5;0.6;4;1;6
CC_20457;30/01/2026;2026-01;15:24:03;Bolivia;CUST_BO_7237;Acceso y cuenta;T3;AG_016;114;1.5;0.3;1.8;0.6;4;1;9
CC_20458;30/01/2026;2026-01;15:24:08;Peru;CUST_PE_5050;Problemas tecnicos;T3;AG_011;165;1.1;0.3;1.4;0.7;3;1;9
CC_20459;30/01/2026;2026-01;15:25:01;Mexico;CUST_ME_9432;Gestion de suscripcion;T2;AG_009;18;4.7;1.3;6.0;0.5;3;1;10
CC_20460;30/01/2026;2026-01;15:25:36;Chile;CUST_CH_4093;Problemas tecnicos;T2;AG_014;102;4.5;0.7;5.2;0.7;5;0;9
CC_20461;30/01/2026;2026-01;15:25:50;Colombia;CUST_CO_2419;Problemas tecnicos;T3;AG_007;168;3.6;1.2;4.8;0.7;2;1;10
CC_20462;30/01/2026;2026-01;15:26:03;Mexico;CUST_ME_4703;Problemas tecnicos;T3;AG_011;157;4.7;1.3;6.0;0.5;3;1;5
CC_20463;30/01/2026;2026-01;15:26:09;Colombia;CUST_CO_6211;Acceso y cuenta;T3;AG_013;47;4.1;0.7;4.8;0.7;4;1;9
CC_20464;30/01/2026;2026-01;15:26:21;Mexico;CUST_ME_4024;Problemas tecnicos;T3;AG_005;108;3.5;0.5;4.0;0.7;4;0;9
CC_20465;30/01/2026;2026-01;15:26:54;Argentina;CUST_AR_1508;Acceso y cuenta;T3;AG_009;91;4.8;0.5;5.3;0.7;4;0;7
CC_20466;30/01/2026;2026-01;15:26:57;Chile;CUST_CH_2636;Problemas tecnicos;T3;AG_016;53;0.8;0.2;1.0;0.5;4;0;7
CC_20467;30/01/2026;2026-01;15:29:59;Colombia;CUST_CO_8838;Gestion de suscripcion;T3;AG_005;173;4.0;0.6;4.6;0.6;3;1;9
CC_20468;30/01/2026;2026-01;15:31:22;Mexico;CUST_ME_8306;Problemas tecnicos;T3;AG_015;130;8.2;2.7;10.9;0.7;3;1;10
CC_20469;30/01/2026;2026-01;15:31:29;Costa Rica;CUST_CO_6354;Problemas tecnicos;T3;AG_015;135;4.3;0.7;5.0;0.7;2;1;9
CC_20470;30/01/2026;2026-01;15:32:47;Mexico;CUST_ME_5559;Problemas tecnicos;T3;AG_009;61;1.7;0.5;2.2;0.7;4;1;9
CC_20471;30/01/2026;2026-01;15:33:28;Mexico;CUST_ME_4884;Acceso y cuenta;T3;AG_015;121;3.7;0.6;4.3;0.6;5;1;10
CC_20472;30/01/2026;2026-01;15:33:53;Guatemala;CUST_GU_1989;Problemas tecnicos;T2;AG_015;6;3.8;0.8;4.6;0.5;3;1;9
CC_20473;30/01/2026;2026-01;15:34:06;Colombia;CUST_CO_7123;Acceso y cuenta;T3;AG_014;157;2.7;0.5;3.2;0.6;4;1;6
CC_20474;30/01/2026;2026-01;15:34:38;Mexico;CUST_ME_6328;Promociones y descuentos;T2;AG_017;151;4.8;1.2;6.0;0.4;4;1;9
CC_20475;30/01/2026;2026-01;15:34:50;Mexico;CUST_ME_1247;Gestion de suscripcion;T3;AG_016;68;4.5;0.6;5.1;0.5;4;1;9
CC_20476;30/01/2026;2026-01;15:36:22;Argentina;CUST_AR_3179;Acceso y cuenta;T3;AG_011;177;1.4;0.4;1.8;0.6;3;0;10
CC_20477;30/01/2026;2026-01;15:37:25;Mexico;CUST_ME_6806;Problemas tecnicos;T2;AG_009;59;4.7;0.9;5.6;0.7;3;1;9
CC_20478;30/01/2026;2026-01;15:41:14;Mexico;CUST_ME_6129;Problemas tecnicos;T2;AG_016;94;1.2;0.3;1.5;0.8;5;0;10
CC_20479;30/01/2026;2026-01;15:42:45;Panama;CUST_PA_2163;Problemas tecnicos;T2;AG_009;87;2.6;0.4;3.0;0.6;1;1;10
CC_20480;30/01/2026;2026-01;15:43:56;Mexico;CUST_ME_3771;Problemas tecnicos;T2;AG_016;40;4.8;0.9;5.7;0.8;2;1;9
CC_20481;30/01/2026;2026-01;15:44:13;Argentina;CUST_AR_5590;Problemas tecnicos;T2;AG_007;56;5.7;1.2;6.9;0.3;4;1;9
CC_20482;30/01/2026;2026-01;15:44:53;Mexico;CUST_ME_7662;Acceso y cuenta;T3;AG_015;39;4.4;0.7;5.1;0.7;5;1;10
CC_20483;30/01/2026;2026-01;15:45:16;Peru;CUST_PE_5079;Acceso y cuenta;T2;AG_013;121;6.7;2.0;8.7;0.6;4;0;9
CC_20484;30/01/2026;2026-01;15:45:40;Mexico;CUST_ME_1342;Problemas tecnicos;T3;AG_005;151;8.1;1.1;9.2;0.6;2;0;9
CC_20485;30/01/2026;2026-01;15:46:48;Argentina;CUST_AR_7726;Gestion de suscripcion;T3;AG_005;113;3.5;0.9;4.4;0.5;3;1;10
CC_20486;30/01/2026;2026-01;15:47:08;Mexico;CUST_ME_4051;Problemas tecnicos;T3;AG_007;155;1.8;0.2;2.0;0.5;4;0;9
CC_20487;30/01/2026;2026-01;15:47:09;Mexico;CUST_ME_7992;Problemas tecnicos;T3;AG_011;28;1.1;0.4;1.5;0.7;5;0;9
CC_20488;30/01/2026;2026-01;15:47:21;Mexico;CUST_ME_9876;Promociones y descuentos;T3;AG_013;113;1.3;0.2;1.5;0.6;5;0;9
CC_20489;30/01/2026;2026-01;15:48:10;Colombia;CUST_CO_3914;Acceso y cuenta;T2;AG_009;37;1.1;0.3;1.4;0.7;4;1;8
CC_20490;30/01/2026;2026-01;15:48:54;Mexico;CUST_ME_3515;Problemas tecnicos;T3;AG_011;55;6.0;0.7;6.7;0.5;4;0;9
CC_20491;30/01/2026;2026-01;15:49:11;Mexico;CUST_ME_8766;Problemas tecnicos;T2;AG_015;108;3.8;0.8;4.6;0.8;2;1;4
CC_20492;30/01/2026;2026-01;15:49:38;Peru;CUST_PE_3070;Gestion de suscripcion;T3;AG_016;15;4.4;1.3;5.7;0.4;4;1;9
CC_20493;30/01/2026;2026-01;15:52:01;Argentina;CUST_AR_9334;Problemas tecnicos;T3;AG_014;49;2.0;0.6;2.6;0.4;3;1;9
CC_20494;30/01/2026;2026-01;15:53:38;Guatemala;CUST_GU_2117;Problemas tecnicos;T3;AG_014;113;6.1;0.8;6.9;0.8;3;1;10
CC_20495;30/01/2026;2026-01;15:53:52;Colombia;CUST_CO_7185;Acceso y cuenta;T2;AG_013;106;4.8;1.4;6.2;0.7;4;1;9
CC_20496;30/01/2026;2026-01;15:55:10;Argentina;CUST_AR_2259;Gestion de suscripcion;T3;AG_016;135;4.8;0.5;5.3;0.5;5;1;9
CC_20497;30/01/2026;2026-01;15:55:22;Peru;CUST_PE_6726;Problemas tecnicos;T2;AG_016;96;2.1;0.5;2.6;0.5;5;1;9
CC_20498;30/01/2026;2026-01;15:55:26;Argentina;CUST_AR_4147;Problemas tecnicos;T3;AG_005;34;9.0;1.5;10.5;0.6;3;0;10
CC_20499;30/01/2026;2026-01;15:55:39;Ecuador;CUST_EC_1097;Promociones y descuentos;T2;AG_011;19;3.7;0.7;4.4;0.7;5;1;10
CC_20500;30/01/2026;2026-01;15:56:34;Argentina;CUST_AR_8745;Acceso y cuenta;T3;AG_015;14;3.4;0.6;4.0;0.4;5;0;9
CC_20501;30/01/2026;2026-01;15:57:34;Mexico;CUST_ME_9432;Problemas tecnicos;T3;AG_007;105;3.6;1.2;4.8;0.5;4;1;9
CC_20502;30/01/2026;2026-01;15:58:11;Argentina;CUST_AR_6755;Problemas tecnicos;T3;AG_014;84;4.2;1.2;5.4;0.5;5;0;10
CC_20503;30/01/2026;2026-01;15:58:18;Colombia;CUST_CO_7974;Promociones y descuentos;T3;AG_007;50;3.3;0.5;3.8;0.5;4;1;9
CC_20504;30/01/2026;2026-01;15:59:28;Chile;CUST_CH_1362;Problemas tecnicos;T3;AG_007;149;3.8;0.5;4.3;0.5;5;0;10
CC_20505;30/01/2026;2026-01;15:59:40;Colombia;CUST_CO_2686;Gestion de suscripcion;T3;AG_009;15;1.5;0.2;1.7;0.6;5;1;10
CC_20506;30/01/2026;2026-01;16:00:40;Chile;CUST_CH_7077;Acceso y cuenta;T3;AG_016;24;5.2;1.2;6.4;0.7;3;1;9
CC_20507;30/01/2026;2026-01;16:01:39;Paraguay;CUST_PA_6365;Gestion de suscripcion;T2;AG_014;46;5.8;1.1;6.9;0.3;5;1;10
CC_20508;30/01/2026;2026-01;16:02:23;Mexico;CUST_ME_4168;Acceso y cuenta;T2;AG_017;78;1.4;0.2;1.6;0.4;4;1;9
CC_20509;30/01/2026;2026-01;16:02:59;Argentina;CUST_AR_8587;Acceso y cuenta;T3;AG_011;119;2.8;0.3;3.1;0.5;5;1;10
CC_20510;30/01/2026;2026-01;16:03:34;Argentina;CUST_AR_3650;Acceso y cuenta;T2;AG_015;103;4.8;0.9;5.7;0.4;2;0;9
CC_20511;30/01/2026;2026-01;16:04:22;Colombia;CUST_CO_7569;Acceso y cuenta;T2;AG_014;80;1.3;0.4;1.7;0.7;4;1;7
CC_20512;30/01/2026;2026-01;16:06:30;Mexico;CUST_ME_8265;Acceso y cuenta;T3;AG_013;32;1.6;0.5;2.1;0.5;3;1;9
CC_20513;30/01/2026;2026-01;16:08:33;Mexico;CUST_ME_8732;Acceso y cuenta;T3;AG_013;129;2.7;0.7;3.4;0.4;5;1;9
CC_20514;30/01/2026;2026-01;16:08:34;Mexico;CUST_ME_6920;Gestion de suscripcion;T3;AG_016;72;3.5;0.9;4.4;0.6;4;1;6
CC_20515;30/01/2026;2026-01;16:09:32;Mexico;CUST_ME_4963;Acceso y cuenta;T2;AG_015;159;4.6;0.6;5.2;0.4;4;1;8
CC_20516;30/01/2026;2026-01;16:10:05;Mexico;CUST_ME_3242;Problemas tecnicos;T3;AG_005;6;1.1;0.2;1.3;0.4;3;0;6
CC_20517;30/01/2026;2026-01;16:12:01;Peru;CUST_PE_1912;Gestion de suscripcion;T3;AG_014;121;1.1;0.4;1.5;0.5;5;1;9
CC_20518;30/01/2026;2026-01;16:12:15;Uruguay;CUST_UR_7171;Acceso y cuenta;T2;AG_015;52;3.3;1.0;4.3;0.7;3;1;9
CC_20519;30/01/2026;2026-01;16:13:36;Colombia;CUST_CO_4028;Promociones y descuentos;T3;AG_005;132;1.2;0.3;1.5;0.7;4;1;10
CC_20520;30/01/2026;2026-01;16:14:35;Panama;CUST_PA_1966;Gestion de suscripcion;T3;AG_016;144;4.2;1.0;5.2;0.5;3;1;10
CC_20521;30/01/2026;2026-01;16:16:53;Argentina;CUST_AR_4124;Problemas tecnicos;T3;AG_015;28;8.4;1.3;9.7;0.5;2;1;10
CC_20522;30/01/2026;2026-01;16:19:04;Argentina;CUST_AR_9173;Problemas tecnicos;T2;AG_014;177;2.3;0.4;2.7;0.4;1;1;10
CC_20523;30/01/2026;2026-01;16:21:56;Mexico;CUST_ME_9981;Acceso y cuenta;T2;AG_011;69;1.7;0.2;1.9;0.6;5;1;9
CC_20524;30/01/2026;2026-01;16:22:16;Uruguay;CUST_UR_1497;Problemas tecnicos;T2;AG_005;20;2.2;0.4;2.6;0.7;2;0;9
CC_20525;30/01/2026;2026-01;16:25:55;Mexico;CUST_ME_2490;Problemas tecnicos;T2;AG_015;163;6.1;0.8;6.9;0.8;4;0;9
CC_20526;30/01/2026;2026-01;16:28:29;Mexico;CUST_ME_8620;Problemas tecnicos;T3;AG_005;39;1.4;0.2;1.6;0.6;3;1;9
CC_20527;30/01/2026;2026-01;16:29:18;Colombia;CUST_CO_5535;Problemas tecnicos;T3;AG_015;69;2.3;0.4;2.7;0.6;5;0;10
CC_20528;30/01/2026;2026-01;16:29:41;Mexico;CUST_ME_9579;Promociones y descuentos;T3;AG_005;132;5.5;0.9;6.4;0.7;4;1;9
CC_20529;30/01/2026;2026-01;16:30:30;Chile;CUST_CH_3289;Gestion de suscripcion;T3;AG_005;175;1.5;0.4;1.9;0.6;3;0;6
CC_20530;30/01/2026;2026-01;16:30:41;Mexico;CUST_ME_8320;Acceso y cuenta;T3;AG_015;74;6.8;2.1;8.9;0.8;5;1;9
CC_20531;30/01/2026;2026-01;16:31:18;Mexico;CUST_ME_1571;Problemas tecnicos;T3;AG_014;74;3.0;0.9;3.9;0.4;4;0;9
CC_20532;30/01/2026;2026-01;16:31:51;Mexico;CUST_ME_5835;Acceso y cuenta;T3;AG_013;163;10.4;1.4;11.8;0.4;5;1;10
CC_20533;30/01/2026;2026-01;16:32:51;Bolivia;CUST_BO_2453;Problemas tecnicos;T2;AG_009;17;3.1;0.4;3.5;0.7;1;0;10
CC_20534;30/01/2026;2026-01;16:33:03;Chile;CUST_CH_2093;Problemas tecnicos;T2;AG_009;38;6.9;1.2;8.1;0.4;3;0;5
CC_20535;30/01/2026;2026-01;16:34:22;Mexico;CUST_ME_8874;Acceso y cuenta;T3;AG_011;156;1.1;0.3;1.4;0.4;5;1;9
CC_20536;30/01/2026;2026-01;16:35:26;Uruguay;CUST_UR_5528;Gestion de suscripcion;T2;AG_013;61;3.7;0.5;4.2;0.5;5;1;9
CC_20537;30/01/2026;2026-01;16:35:59;Ecuador;CUST_EC_2741;Problemas tecnicos;T3;AG_011;163;2.4;0.6;3.0;0.4;3;1;10
CC_20538;30/01/2026;2026-01;16:37:36;Mexico;CUST_ME_9774;Problemas tecnicos;T3;AG_005;113;4.4;1.1;5.5;0.7;3;0;9
CC_20539;30/01/2026;2026-01;16:38:20;Mexico;CUST_ME_2633;Acceso y cuenta;T2;AG_013;37;0.9;0.2;1.1;0.7;5;1;9
CC_20540;30/01/2026;2026-01;16:38:27;Mexico;CUST_ME_8372;Gestion de suscripcion;T2;AG_017;55;4.6;1.1;5.7;0.6;4;1;9
CC_20541;30/01/2026;2026-01;16:39:50;Colombia;CUST_CO_6409;Gestion de suscripcion;T2;AG_013;16;5.1;1.3;6.4;0.7;4;0;9
CC_20542;30/01/2026;2026-01;16:40:52;Argentina;CUST_AR_1946;Problemas tecnicos;T3;AG_016;142;3.3;0.9;4.2;0.5;4;0;9
CC_20543;30/01/2026;2026-01;16:41:37;Mexico;CUST_ME_4959;Acceso y cuenta;T3;AG_011;41;5.0;0.7;5.7;0.5;4;1;8
CC_20544;30/01/2026;2026-01;16:41:48;Colombia;CUST_CO_4095;Problemas tecnicos;T3;AG_007;163;2.3;0.6;2.9;0.4;3;1;9
CC_20545;30/01/2026;2026-01;16:42:01;Argentina;CUST_AR_7694;Acceso y cuenta;T3;AG_017;124;1.1;0.3;1.4;0.4;4;0;7
CC_20546;30/01/2026;2026-01;16:46:56;Colombia;CUST_CO_4534;Promociones y descuentos;T3;AG_011;105;2.5;0.7;3.2;0.8;4;1;7
CC_20547;30/01/2026;2026-01;16:47:26;Mexico;CUST_ME_3511;Acceso y cuenta;T2;AG_014;15;4.6;1.3;5.9;0.5;4;1;10
CC_20548;30/01/2026;2026-01;16:47:31;Colombia;CUST_CO_8393;Gestion de suscripcion;T3;AG_013;132;5.3;0.7;6.0;0.7;5;1;9
CC_20549;30/01/2026;2026-01;16:48:09;Colombia;CUST_CO_2828;Gestion de suscripcion;T3;AG_015;116;1.3;0.3;1.6;0.7;5;1;8
CC_20550;30/01/2026;2026-01;16:48:10;Colombia;CUST_CO_6870;Promociones y descuentos;T3;AG_009;139;3.8;0.5;4.3;0.4;4;1;9
CC_20551;30/01/2026;2026-01;16:48:32;Mexico;CUST_ME_6924;Gestion de suscripcion;T2;AG_005;93;1.2;0.3;1.5;0.7;4;1;9
CC_20552;30/01/2026;2026-01;16:48:53;Mexico;CUST_ME_1995;Promociones y descuentos;T3;AG_014;133;9.4;2.5;11.9;0.5;4;1;6
CC_20553;30/01/2026;2026-01;16:51:09;Mexico;CUST_ME_8706;Promociones y descuentos;T3;AG_017;151;3.8;0.5;4.3;0.7;4;1;9
CC_20554;30/01/2026;2026-01;16:51:43;Peru;CUST_PE_4216;Problemas tecnicos;T3;AG_007;78;4.7;1.1;5.8;0.4;3;1;10
CC_20555;30/01/2026;2026-01;16:53:56;Chile;CUST_CH_8500;Gestion de suscripcion;T2;AG_013;72;2.8;0.6;3.4;0.5;4;1;10
CC_20556;30/01/2026;2026-01;16:58:09;Peru;CUST_PE_3800;Acceso y cuenta;T3;AG_007;128;2.8;0.9;3.7;0.5;5;1;9
CC_20557;30/01/2026;2026-01;16:59:32;Chile;CUST_CH_5945;Problemas tecnicos;T3;AG_017;169;3.4;0.4;3.8;0.8;5;1;8
CC_20558;30/01/2026;2026-01;16:59:48;Mexico;CUST_ME_8977;Problemas tecnicos;T2;AG_009;21;2.9;0.5;3.4;0.6;5;0;9
CC_20559;30/01/2026;2026-01;17:03:20;Republica Dominicana;CUST_RE_7941;Gestion de suscripcion;T3;AG_016;110;1.2;0.4;1.6;0.5;5;1;9
CC_20560;30/01/2026;2026-01;17:04:44;Mexico;CUST_ME_5473;Acceso y cuenta;T3;AG_013;76;1.7;0.3;2.0;0.6;4;1;9
CC_20561;30/01/2026;2026-01;17:05:40;Chile;CUST_CH_6001;Gestion de suscripcion;T3;AG_014;43;3.0;0.7;3.7;0.7;4;0;8
CC_20562;30/01/2026;2026-01;17:06:17;Argentina;CUST_AR_8990;Problemas tecnicos;T2;AG_015;41;5.2;1.4;6.6;0.8;4;1;10
CC_20563;30/01/2026;2026-01;17:07:04;Mexico;CUST_ME_1981;Gestion de suscripcion;T2;AG_016;94;1.1;0.2;1.3;0.8;2;1;9
CC_20564;30/01/2026;2026-01;17:07:33;Argentina;CUST_AR_1337;Gestion de suscripcion;T3;AG_013;78;3.3;0.7;4.0;0.6;2;1;9
CC_20565;30/01/2026;2026-01;17:12:20;Argentina;CUST_AR_3082;Gestion de suscripcion;T3;AG_009;145;5.0;1.4;6.4;0.6;5;1;10
CC_20566;30/01/2026;2026-01;17:12:34;Republica Dominicana;CUST_RE_2300;Problemas tecnicos;T3;AG_005;43;2.2;0.3;2.5;0.6;4;1;6
CC_20567;30/01/2026;2026-01;17:13:38;Costa Rica;CUST_CO_8252;Gestion de suscripcion;T2;AG_009;130;2.0;0.6;2.6;0.7;5;1;10
CC_20568;30/01/2026;2026-01;17:13:40;Mexico;CUST_ME_2104;Promociones y descuentos;T3;AG_011;161;1.7;0.5;2.2;0.5;5;1;9
CC_20569;30/01/2026;2026-01;17:14:31;Mexico;CUST_ME_8005;Problemas tecnicos;T3;AG_009;26;2.9;0.8;3.7;0.6;3;1;9
CC_20570;30/01/2026;2026-01;17:15:56;Republica Dominicana;CUST_RE_8727;Acceso y cuenta;T2;AG_017;45;3.7;0.7;4.4;0.5;2;1;9
CC_20571;30/01/2026;2026-01;17:17:36;Mexico;CUST_ME_1201;Problemas tecnicos;T3;AG_011;88;2.9;0.5;3.4;0.7;3;0;6
CC_20572;30/01/2026;2026-01;17:17:38;Republica Dominicana;CUST_RE_1985;Promociones y descuentos;T3;AG_005;140;8.1;1.3;9.4;0.5;4;1;10
CC_20573;30/01/2026;2026-01;17:18:15;Argentina;CUST_AR_3699;Gestion de suscripcion;T2;AG_009;125;3.8;0.6;4.4;0.7;1;1;2
CC_20574;30/01/2026;2026-01;17:19:56;Mexico;CUST_ME_9513;Promociones y descuentos;T3;AG_005;90;2.9;0.5;3.4;0.5;4;1;9
CC_20575;30/01/2026;2026-01;17:20:47;Argentina;CUST_AR_7344;Problemas tecnicos;T3;AG_009;56;9.9;1.7;11.6;0.7;3;0;9
CC_20576;30/01/2026;2026-01;17:21:33;Republica Dominicana;CUST_RE_3771;Problemas tecnicos;T3;AG_009;49;7.8;2.5;10.3;0.7;2;1;9
CC_20577;30/01/2026;2026-01;17:24:52;Argentina;CUST_AR_7335;Acceso y cuenta;T3;AG_009;39;4.8;0.6;5.4;0.5;5;0;9
CC_20578;30/01/2026;2026-01;17:30:29;Colombia;CUST_CO_7386;Acceso y cuenta;T3;AG_009;23;5.6;0.8;6.4;0.5;2;1;4
CC_20579;30/01/2026;2026-01;17:30:30;Argentina;CUST_AR_8352;Problemas tecnicos;T3;AG_014;32;2.3;0.7;3.0;0.7;3;0;9
CC_20580;30/01/2026;2026-01;17:31:01;Mexico;CUST_ME_8754;Acceso y cuenta;T2;AG_015;48;2.8;0.9;3.7;0.7;4;1;9
CC_20581;30/01/2026;2026-01;17:34:12;Peru;CUST_PE_7681;Gestion de suscripcion;T3;AG_016;7;3.2;0.8;4.0;0.7;4;1;9
CC_20582;30/01/2026;2026-01;17:34:40;Colombia;CUST_CO_3884;Acceso y cuenta;T2;AG_016;129;1.4;0.3;1.7;0.6;2;1;3
CC_20583;30/01/2026;2026-01;17:34:49;Bolivia;CUST_BO_4810;Gestion de suscripcion;T3;AG_017;59;4.7;1.2;5.9;0.7;5;0;9
