Fecha,Pais,Ciudad,Latitud,Longitud,Producto,Categoria,Cantidad,Precio_Unitario
2024-02-19,México,CDMX,19.4326,-99.1332,Teclado Mecánico,Accesorios,39,80
2024-03-31,España,Madrid,40.4168,-3.7038,Monitor 27,Tecnología,6,350
2024-03-07,méxico,Monterrey,25.6866,-100.3161,Laptop Pro,Tecnología,18,1200
2024-03-08,USA,Miami,25.7617,-80.1918,Mouse Inalámbrico,Accesorios,18,25
2024-03-27,España,Madrid,40.4168,-3.7038,Laptop Pro,Tecnología,43,1200
2024-02-26,USA,Miami,25.7617,-80.1918,Auriculares BT,Audio,16,60
2024-02-07,México,CDMX,19.4326,-99.1332,Smartphone X,Móvil,12,850
2024-01-25,méxico,Monterrey,25.6866,-100.3161,Monitor 27,Tecnología,47,350
2024-01-10,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,36,25
2024-03-06,USA,Miami,25.7617,-80.1918,Auriculares BT,Audio,33,60
2024-01-01,México,CDMX,19.4326,-99.1332,Laptop Pro,Tecnología,50,1200
2024-01-17,Perú,Lima,-12.0464,-77.0428,Mouse Inalámbrico,Accesorios,41,25
2024-02-18,colombia,Bogotá,4.711,-74.0721,Auriculares BT,Audio,19,60
2024-01-07,México,CDMX,19.4326,-99.1332,Smartphone X,Móvil,3,850
2024-01-29,Colombia,Medellín,6.2442,-75.5812,Laptop Pro,Tecnología,40,1200
2024-02-29,Perú,Lima,-12.0464,-77.0428,Mouse Inalámbrico,Accesorios,41,25
2024-03-10,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,6,25
2024-01-04,USA,Miami,25.7617,-80.1918,Smartphone X,Móvil,27,850
2024-01-13,méxico,Monterrey,25.6866,-100.3161,Auriculares BT,Audio,15,60
2024-01-08,Perú,Lima,-12.0464,-77.0428,Auriculares BT,Audio,15,60
2024-02-27,Perú,Lima,-12.0464,-77.0428,Teclado Mecánico,Accesorios,3,80
2024-03-12,colombia,Bogotá,4.711,-74.0721,Teclado Mecánico,Accesorios,50,80
2024-03-01,España,Madrid,40.4168,-3.7038,Smartphone X,Móvil,48,850
2024-03-04,México,CDMX,19.4326,-99.1332,Auriculares BT,Audio,36,60
2024-02-10,Perú,Lima,-12.0464,-77.0428,Smartphone X,Móvil,17,850
2024-02-20,Argentina,Buenos Aires,-34.6037,-58.3816,Laptop Pro,Tecnología,22,1200
2024-02-05,Perú,Lima,-12.0464,-77.0428,Auriculares BT,Audio,35,60
2024-03-30,México,CDMX,19.4326,-99.1332,Monitor 27,Tecnología,26,350
2024-02-29,España,Madrid,40.4168,-3.7038,Auriculares BT,Audio,44,60
2024-02-12,Argentina,Buenos Aires,-34.6037,-58.3816,Mouse Inalámbrico,Accesorios,24,25
2024-01-19,España,Madrid,40.4168,-3.7038,Teclado Mecánico,Accesorios,6,80
2024-02-09,México,CDMX,19.4326,-99.1332,Monitor 27,Tecnología,4,350
2024-03-27,Perú,Lima,-12.0464,-77.0428,Mouse Inalámbrico,Accesorios,36,25
2024-01-24,colombia,Bogotá,4.711,-74.0721,Monitor 27,Tecnología,35,350
2024-01-27,Argentina,Buenos Aires,-34.6037,-58.3816,Auriculares BT,Audio,23,60
2024-02-27,México,CDMX,19.4326,-99.1332,Auriculares BT,Audio,15,60
2024-03-31,USA,Miami,25.7617,-80.1918,Laptop Pro,Tecnología,23,1200
2024-02-01,colombia,Bogotá,4.711,-74.0721,Smartphone X,Móvil,4,850
2024-01-26,méxico,Monterrey,25.6866,-100.3161,Teclado Mecánico,Accesorios,33,80
2024-01-08,méxico,Monterrey,25.6866,-100.3161,Monitor 27,Tecnología,23,350
2024-02-26,méxico,Monterrey,25.6866,-100.3161,Auriculares BT,Audio,49,60
2024-03-14,Perú,Lima,-12.0464,-77.0428,Auriculares BT,Audio,11,60
2024-01-23,Perú,Lima,-12.0464,-77.0428,Mouse Inalámbrico,Accesorios,20,25
2024-01-18,colombia,Bogotá,4.711,-74.0721,Teclado Mecánico,Accesorios,28,80
2024-01-02,Argentina,Buenos Aires,-34.6037,-58.3816,Monitor 27,Tecnología,33,350
2024-01-01,USA,Miami,25.7617,-80.1918,Teclado Mecánico,Accesorios,9,80
2024-03-15,colombia,Bogotá,4.711,-74.0721,Laptop Pro,Tecnología,1,1200
2024-02-12,España,Madrid,40.4168,-3.7038,Monitor 27,Tecnología,20,350
2024-02-23,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,20,25
2024-01-19,México,CDMX,19.4326,-99.1332,Monitor 27,Tecnología,43,350
2024-01-12,USA,Miami,25.7617,-80.1918,Monitor 27,Tecnología,46,350
2024-02-14,méxico,Monterrey,25.6866,-100.3161,Smartphone X,Móvil,2,850
2024-03-22,España,Madrid,40.4168,-3.7038,Smartphone X,Móvil,27,850
2024-02-24,colombia,Bogotá,4.711,-74.0721,Mouse Inalámbrico,Accesorios,7,25
2024-01-15,México,CDMX,19.4326,-99.1332,Smartphone X,Móvil,45,850
2024-03-17,USA,Miami,25.7617,-80.1918,Monitor 27,Tecnología,33,350
2024-01-26,colombia,Bogotá,4.711,-74.0721,Mouse Inalámbrico,Accesorios,17,25
2024-02-12,Perú,Lima,-12.0464,-77.0428,Smartphone X,Móvil,1,850
2024-03-24,colombia,Bogotá,4.711,-74.0721,Monitor 27,Tecnología,49,350
2024-03-27,Colombia,Medellín,6.2442,-75.5812,Teclado Mecánico,Accesorios,8,80
2024-03-08,USA,Miami,25.7617,-80.1918,Mouse Inalámbrico,Accesorios,20,25
2024-02-18,Colombia,Medellín,6.2442,-75.5812,Auriculares BT,Audio,19,60
2024-02-23,España,Madrid,40.4168,-3.7038,Laptop Pro,Tecnología,23,1200
2024-01-27,Argentina,Buenos Aires,-34.6037,-58.3816,Smartphone X,Móvil,23,850
2024-03-29,colombia,Bogotá,4.711,-74.0721,Monitor 27,Tecnología,46,350
2024-03-29,España,Madrid,40.4168,-3.7038,Teclado Mecánico,Accesorios,37,80
2024-01-24,USA,Miami,25.7617,-80.1918,Laptop Pro,Tecnología,14,1200
2024-01-07,Perú,Lima,-12.0464,-77.0428,Mouse Inalámbrico,Accesorios,27,25
2024-03-11,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,18,25
2024-02-10,colombia,Bogotá,4.711,-74.0721,Auriculares BT,Audio,20,60
2024-02-11,España,Madrid,40.4168,-3.7038,Teclado Mecánico,Accesorios,45,80
2024-02-25,Perú,Lima,-12.0464,-77.0428,Teclado Mecánico,Accesorios,14,80
2024-01-21,USA,Miami,25.7617,-80.1918,Teclado Mecánico,Accesorios,23,80
2024-03-29,Colombia,Medellín,6.2442,-75.5812,Mouse Inalámbrico,Accesorios,46,25
2024-01-14,méxico,Monterrey,25.6866,-100.3161,Mouse Inalámbrico,Accesorios,38,25
2024-01-07,Argentina,Buenos Aires,-34.6037,-58.3816,Smartphone X,Móvil,14,850
2024-01-02,USA,Miami,25.7617,-80.1918,Smartphone X,Móvil,46,850
2024-01-25,colombia,Bogotá,4.711,-74.0721,Mouse Inalámbrico,Accesorios,8,25
2024-03-02,Argentina,Buenos Aires,-34.6037,-58.3816,Teclado Mecánico,Accesorios,10,80
2024-01-14,méxico,Monterrey,25.6866,-100.3161,Monitor 27,Tecnología,13,350
2024-03-10,Argentina,Buenos Aires,-34.6037,-58.3816,Teclado Mecánico,Accesorios,41,80
2024-02-01,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,25,25
2024-01-30,USA,Miami,25.7617,-80.1918,Smartphone X,Móvil,36,850
2024-01-19,Argentina,Buenos Aires,-34.6037,-58.3816,Smartphone X,Móvil,15,850
2024-03-13,colombia,Bogotá,4.711,-74.0721,Smartphone X,Móvil,41,850
2024-03-15,España,Madrid,40.4168,-3.7038,Mouse Inalámbrico,Accesorios,35,25
